IDN,NEFNNR,NEFNR,NEFPR,NEFPPR,NEFNENR,NEFNCR,NEFPCR,NEFER,NEFECR,NITDR,NITFR,NITAR,NITMR,NITCDFR,NITCFAR,NITER,NITAIR,NITCFAIR,NITEIR,NPDRR,NPDDR,NAMBR,NAFR,NIPPR,NIPDR,NIDGR,NIDPR,NIDDR,NTRANS,NINTER
240517_04_BC115_SC.XLSX,0.0,0.0,0.5,0.2,0.3,0.0,0.7,0.9,0.7,0.2,0.2,0.6,0.0,0.4,0.8,0.4,0.6,0.8,0.4,0.0,0.6,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.0,0.0
240517_05_BC107_SC.XLSX,0.1,0.0,0.3,0.0,0.6,0.1,0.3,0.1,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,0.4,0.2,0.8,0.0,0.2,0.1,0.0,0.0,0.0
240517_05_BC110_AB.XLSX,0.1,0.0,0.3,0.1,0.5,0.1,0.4,0.3,0.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
240517_05_BC113_SZ.XLSX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7,0.3,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0
240521_01_AB301_LM.XLSX,0.0,0.2,0.1,0.0,0.7,0.2,0.1,-0.1,-0.1,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.2,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0
240521_01_AB303_KL.XLSX,0.0,0.3,0.2,0.0,0.6,0.3,0.2,-0.2,-0.2,0.1,0.5,0.4,0.0,0.6,0.9,0.3,0.4,0.9,0.3,0.0,0.2,0.1,0.1,0.7,0.0,0.0,0.1,0.0,0.0,0.0
240521_01_AB308_PVM.XLSX,0.0,0.3,0.5,0.1,0.1,0.3,0.6,0.4,0.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0.2,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0
240521_02_AB302_PVM.XLSX,0.0,0.0,0.5,0.1,0.4,0.0,0.6,0.7,0.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.0,0.3,0.5,0.1,0.0,0.0,0.1,0.0,0.0
240521_02_AB304_LM.XLSX,0.0,0.0,0.6,0.2,0.2,0.0,0.8,1.0,0.8,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
240521_02_AB305_KL.XLSX,0.2,0.2,0.7,0.3,0.0,0.4,0.7,0.3,0.2,0.1,0.6,0.3,0.0,0.7,0.9,0.2,0.3,0.9,0.2,0.1,0.0,0.1,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0
240521_03_AB306_PVM.XLSX,0.0,0.0,0.5,0.3,0.2,0.0,0.8,1.1,0.8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0
240521_03_AB307_LM.XLSX,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.1,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0
240521_03_AB315_KL.XLSX,0.0,0.0,0.4,0.5,0.3,0.0,0.7,1.2,0.7,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.0,0.0,0.0,0.1,0.7,0.0,0.0,0.1,0.1,0.0,0.0
240521_04_AB407_KL.XLSX,0.1,0.2,0.7,0.3,0.2,0.3,0.8,0.4,0.2,0.1,0.6,0.1,0.2,0.7,0.7,0.0,0.3,0.9,0.2,0.5,0.0,0.0,0.2,1.0,0.1,0.0,0.0,0.0,0.0,1.0
240521_04_AB407_LM.XLSX,0.0,0.1,0.5,0.0,0.4,0.1,0.5,0.4,0.4,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.2,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
240521_04_AB409_PVM.XLSX,0.0,0.0,0.5,0.1,0.4,0.0,0.6,0.7,0.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.1,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0
240521_05_AB404_PVM.XLSX,0.0,0.0,0.8,0.0,0.2,0.0,0.8,0.8,0.8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0
240521_05_AB406_LM.XLSX,0.0,0.0,0.8,0.0,0.2,0.0,0.8,0.8,0.8,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.0,0.1,0.4,0.1,0.4,0.0,0.0,0.1,0.0,0.0
240521_05_AB410_KL.XLSX,0.1,0.0,0.7,0.3,0.2,0.1,0.8,0.7,0.6,0.2,0.4,0.4,0.0,0.6,0.8,0.2,0.4,0.8,0.2,0.0,0.0,0.0,0.3,0.6,0.3,0.0,0.0,0.2,0.0,0.0
240521_06_AB309_PVM.XLSX,0.0,0.0,0.3,0.0,0.7,0.0,0.3,0.3,0.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240521_06_AB310_KL.XLSX,0.0,0.0,0.3,0.3,0.5,0.0,0.5,0.8,0.5,0.1,0.4,0.5,0.0,0.5,0.9,0.4,0.5,0.9,0.4,0.0,0.1,1.0,0.2,0.6,0.1,0.0,0.0,0.0,0.0,0.0
240521_06_AB311_LM.XLSX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.8,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0
240521_07_AB312_LM.XLSX,0.0,0.1,0.0,0.0,0.9,0.1,0.0,-0.1,-0.1,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.2,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0
240521_07_AB313_KL.XLSX,0.0,0.3,0.5,0.1,0.2,0.3,0.5,0.3,0.2,0.1,0.6,0.3,0.0,0.7,0.9,0.2,0.3,0.9,0.2,0.1,0.0,0.6,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0
240521_07_AB314_PVM.XLSX,0.0,0.0,0.9,0.0,0.1,0.0,0.9,0.9,0.9,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0
240521_08_AB301_PVM.XLSX,0.0,0.0,0.2,0.9,0.0,0.0,1.0,1.9,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.0,0.1,1.0,0.0,0.2,0.2,0.0,0.0,0.0
240521_08_AB303_LM.XLSX,0.0,0.0,0.2,0.1,0.7,0.0,0.3,0.4,0.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
240521_08_AB308_KL.XLSX,0.1,0.4,0.4,0.0,0.3,0.5,0.4,-0.4,-0.3,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.1,0.0,0.0,0.0,0.6,0.2,0.0,0.5,0.0,0.0,0.0
240522_01_BA303_GA.XLSX,0.1,0.0,0.6,0.1,0.4,0.1,0.6,0.4,0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.1,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.0
240522_01_BA305_SZ.XLSX,0.0,0.0,0.4,0.5,0.2,0.0,0.8,1.3,0.8,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.4,0.3,0.3,0.3,0.6,0.0,0.0,0.1,0.0,1.0
240522_02_BA306_GA.XLSX,0.0,0.3,0.8,0.5,0.0,0.3,0.8,0.9,0.4,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.2,0.0,0.4,0.3,0.6,0.0,0.0,0.1,0.0,0.0,0.0
240522_02_BA314_SZ.XLSX,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.8,0.2,0.0,0.0,1.0,0.2,-0.8,0.0,0.2,-0.8,0.1,0.4,0.2,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0
240522_03_BA301_SZ.XLSX,0.0,0.2,0.6,0.0,0.3,0.2,0.6,0.3,0.3,0.0,0.0,0.9,0.1,0.0,0.9,1.0,1.0,1.0,1.0,0.1,0.1,0.3,0.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0
240522_03_BA302_GA.XLSX,0.0,0.0,0.3,0.1,0.6,0.0,0.4,0.5,0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0
240522_04_BA303_GA.XLSX,0.1,0.0,0.3,0.1,0.6,0.1,0.3,0.2,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7,0.1,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0
240522_04_BA303_SZ.XLSX,0.0,0.0,0.2,0.1,0.8,0.0,0.2,0.3,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2,0.6,0.1,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0
240522_05_BA304_GA.XLSX,0.0,0.0,0.2,0.1,0.8,0.0,0.2,0.3,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0
240522_05_BA307_SZ.XLSX,0.0,0.2,0.0,0.0,0.8,0.2,0.0,-0.2,-0.2,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.7,0.0,0.3,0.3,0.3,0.0,0.0,0.1,0.1,0.0,0.0
240522_06_BA308_GA.XLSX,0.0,0.2,0.2,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3,0.2,0.1,0.7,0.0,0.8,0.0,0.0,0.0,0.0,0.0
240522_06_BA310_SZ.XLSX,0.0,0.1,0.0,0.0,0.9,0.1,0.0,-0.1,-0.1,0.0,0.3,0.7,0.0,0.3,1.0,0.7,0.7,1.0,0.7,0.1,0.0,0.5,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
240522_07_BA309_GA.XLSX,0.0,0.0,0.2,0.1,0.7,0.0,0.3,0.4,0.3,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.0,0.3,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0
240522_07_BA309_SZ.XLSX,0.0,0.0,0.2,0.1,0.8,0.0,0.2,0.3,0.2,0.1,0.4,0.5,0.0,0.5,0.9,0.4,0.5,0.9,0.4,0.0,0.3,0.6,0.1,0.4,0.0,0.0,0.0,0.0,0.0,3.0
240523_01_BB201_GA.XLSX,0.0,0.0,0.6,0.3,0.2,0.0,0.8,1.1,0.8,0.7,0.3,0.0,0.0,1.0,0.3,-0.7,0.0,0.3,-0.7,0.0,0.6,0.0,0.1,0.8,0.2,0.0,0.0,0.0,0.0,0.0
240523_01_BB201_KL.XLSX,0.0,0.0,0.7,0.0,0.3,0.0,0.7,0.7,0.7,0.5,0.5,0.0,0.0,1.0,0.5,-0.5,0.0,0.5,-0.5,0.0,0.6,0.0,0.1,0.7,0.3,0.0,0.0,0.0,0.0,0.0
240523_01_BB3D_JIN.XLSX,0.0,0.0,0.6,0.2,0.3,0.0,0.7,0.9,0.7,0.2,0.9,0.4,0.4,0.9,1.0,0.16666666666666666,0.5,1.0,0.5,0.6,0.2,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.0,1.0
240523_02_BB207_SC.XLSX,0.0,0.1,0.0,0.1,0.8,0.1,0.1,0.1,0.0,0.2,0.7,0.1,0.0,0.9,0.8,-0.1,0.1,0.8,-0.1,0.0,0.7,0.2,0.3,0.7,0.1,0.1,0.0,0.0,0.0,0.0
240523_02_BB209_GA.XLSX,0.0,0.1,0.3,0.0,0.6,0.1,0.3,0.2,0.2,0.9,0.1,0.0,0.0,1.0,0.1,-0.9,0.0,0.1,-0.9,0.0,0.7,0.1,0.1,0.9,0.2,0.0,0.0,0.0,0.0,0.0
240523_02_BB210_KL.XLSX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4,0.1,0.0,0.9,0.5,-0.4,0.1,0.5,-0.4,0.0,0.2,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,2.0
240523_02_BB3D_JIN.XLSX,0.1,0.0,0.1,0.0,0.8,0.1,0.1,-0.1,0.0,0.0,0.2,0.3,0.7,0.2,0.4,0.6666666666666666,0.9,1.0,0.9,0.4,0.0,0.0,0.4,0.6,0.1,0.0,0.1,0.0,0.0,2.0
240523_03_BB217_GA.XLSX,0.5,0.1,0.2,0.3,0.2,0.6,0.5,-0.7,-0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.1,0.1,0.5,0.0,0.0,0.1,0.0,0.0,0.0
240523_03_BB217_SC.XLSX,0.3,0.1,0.3,0.0,0.3,0.4,0.3,-0.4,-0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0
240523_03_BB220_KL.XLSX,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.4,0.3,0.3,0.0,0.7,0.6,-0.1,0.3,0.6,-0.1,0.0,0.7,0.1,0.9,0.1,0.1,0.0,0.0,0.0,0.0,0.0
240523_03_BB3D_JIN.XLSX,0.3,0.0,0.1,0.0,0.6,0.3,0.1,-0.5,-0.2,0.0,0.1,0.2,0.7,0.1,0.3,0.6666666666666666,0.9,1.0,0.9,0.5,0.1,0.0,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.0
240523_04_BB214_SC.XLSX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.0,0.7,0.8,0.1,0.3,0.8,0.1,0.0,0.5,0.0,0.1,0.3,0.3,0.2,0.0,0.0,0.0,0.0
240523_04_BB216_GA.XLSX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.1,0.7,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0
240523_04_BB219_KL.XLSX,0.0,0.1,0.5,0.1,0.4,0.1,0.5,0.5,0.4,0.7,0.3,0.0,0.0,1.0,0.3,-0.7,0.0,0.3,-0.7,0.6,0.6,0.0,0.1,1.0,0.0,0.0,0.1,0.0,0.0,0.0
240523_04_BB3D_JIN.XLSX,0.2,0.0,0.2,0.0,0.6,0.2,0.2,-0.2,0.0,0.0,0.4,0.0,0.6,0.4,0.4,0.0,0.6,1.0,0.6,0.2,0.2,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0
240523_05_BB208_GA.XLSX,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.1,0.4,0.0,0.0,0.0,0.0,0.0
240523_05_BB210_SC.XLSX,0.0,0.1,0.1,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
240523_05_BB215_KL.XLSX,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.7,0.3,0.0,0.7,1.0,0.3,0.3,1.0,0.3,0.0,0.7,0.0,0.1,1.0,0.1,0.0,0.3,0.0,0.0,0.0
240523_05_BB3D_JIN.XLSX,0.2,0.0,0.1,0.0,0.7,0.2,0.1,-0.3,-0.1,0.0,0.2,0.1,0.9,0.2,0.2,0.0,0.9,1.0,0.9,0.6,0.2,0.0,0.1,0.4,0.0,0.0,0.0,0.2,0.0,0.0
240523_06_BB201_GA.XLSX,0.0,0.0,1.0,0.7,0.0,0.0,1.0,1.7,1.0,0.1,0.1,0.8,0.0,0.2,0.9,0.7,0.8,0.9,0.7,0.1,0.3,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
240523_06_BB202_SC.XLSX,0.0,0.1,0.3,0.2,0.4,0.1,0.5,0.6,0.4,0.4,0.4,0.1,0.1,0.8,0.5,-0.3333333333333333,0.2,0.6,-0.2,0.1,0.7,0.0,0.5,0.7,0.2,0.0,0.0,0.0,0.0,0.0
240523_06_BB203_KL.XLSX,0.0,0.0,0.6,0.6,0.2,0.0,0.8,1.4,0.8,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.6,0.9,0.0,0.1,0.6,0.1,0.0,0.1,0.3,0.0,2.0
240523_06_BB3D_JIN.XLSX,0.2,0.0,0.1,0.0,0.7,0.2,0.1,-0.3,-0.1,0.0,0.4,0.0,0.6,0.4,0.4,0.0,0.6,1.0,0.6,0.5,0.0,0.0,0.3,0.4,0.2,0.0,0.1,0.0,0.0,0.0
240524_01_BC101_AB.XLSX,0.0,0.1,0.5,0.1,0.5,0.1,0.5,0.4,0.3,0.0,0.3,0.7,0.0,0.3,1.0,0.7,0.7,1.0,0.7,0.0,0.0,0.5,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0
240524_01_BC101_SC.XLSX,0.0,0.0,0.4,0.1,0.5,0.0,0.5,0.6,0.5,0.0,0.8,0.2,0.0,0.8,1.0,0.2,0.2,1.0,0.2,0.0,0.0,0.4,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0
240524_01_BC111_SZ.XLSX,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.5,0.4,0.1,0.0,0.9,0.5,-0.4,0.1,0.5,-0.4,0.3,0.0,0.5,0.7,0.2,0.0,0.1,0.0,0.2,0.0,0.0
240524_02_BC109_SZ.XLSX,0.0,0.0,0.8,0.1,0.2,0.0,0.8,0.9,0.8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.1,0.2,0.9,0.3,0.0,0.0,0.0,0.0,0.0
240524_02_BC112_AB.XLSX,0.0,0.0,0.3,0.0,0.7,0.0,0.3,0.3,0.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
240524_02_BC115_SC.XLSX,0.1,0.0,0.5,0.4,0.0,0.1,0.9,1.1,0.8,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.0,0.1,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0
240524_03_BC103_SC.XLSX,0.1,0.0,0.2,0.0,0.7,0.1,0.2,0.0,0.1,0.0,0.3,0.7,0.0,0.3,1.0,0.7,0.7,1.0,0.7,0.0,0.2,0.0,0.0,0.7,0.4,0.0,0.0,0.0,0.0,0.0
240524_03_BC103_SZ.XLSX,0.0,0.0,0.4,0.0,0.6,0.0,0.4,0.4,0.4,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.2,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0
240524_03_BC107_AB.XLSX,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
240524_04_BC101_SZ.XLSX,0.0,0.0,0.4,0.0,0.6,0.0,0.4,0.4,0.4,0.0,0.1,0.8,0.1,0.1,0.9,0.8888888888888888,0.9,1.0,0.9,0.0,0.0,0.3,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
240524_04_BC109_SC.XLSX,0.2,0.0,0.3,0.0,0.5,0.2,0.3,-0.1,0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0
240524_04_BC111_AB.XLSX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
240524_05_BC112_SC.XLSX,0.0,0.0,0.3,0.0,0.7,0.0,0.3,0.3,0.3,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.0,0.3,0.3,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
240524_05_BC115_AB.XLSX,0.0,0.2,0.1,0.0,0.7,0.2,0.1,-0.1,-0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3,0.1,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0
240524_05_BC115_SC.XLSX,0.0,0.2,0.3,0.0,0.5,0.2,0.3,0.1,0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.1,0.1,0.5,0.1,0.0,0.1,0.0,0.0,0.0
240524_06_BC109_AB.XLSX,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240524_06_BC110_SZ.XLSX,0.0,0.0,0.6,0.3,0.3,0.0,0.7,1.0,0.7,0.8,0.1,0.1,0.0,0.9,0.2,-0.7,0.1,0.2,-0.7,0.1,0.0,0.5,0.9,0.2,0.1,0.0,0.0,0.1,0.0,0.0
240524_06_BC115_SC.XLSX,0.0,0.2,0.1,0.0,0.7,0.2,0.1,-0.1,-0.1,0.2,0.6,0.2,0.0,0.8,0.8,0.0,0.2,0.8,0.0,0.1,0.0,0.2,0.7,0.2,0.2,0.0,0.0,0.1,0.0,0.0
240527_01_AA407_LL.XLSX,0.0,0.2,0.2,0.0,0.7,0.2,0.2,-0.1,-0.1,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.1,0.0,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0
240527_01_AA409_KL.XLSX,0.3,0.2,0.7,0.1,0.0,0.4,0.8,0.0,0.2,0.2,0.4,0.4,0.0,0.6,0.8,0.2,0.4,0.8,0.2,0.0,0.0,0.3,0.5,0.6,0.2,0.0,0.0,0.2,0.0,0.0
240527_02_AA412_KL.XLSX,0.0,0.2,0.2,0.0,0.7,0.2,0.2,-0.1,-0.1,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.0,0.1,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0
240527_02_AA412_LL.XLSX,0.0,0.2,0.1,0.1,0.7,0.2,0.2,-0.1,-0.1,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.1,0.0,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0
240527_03_AA402_KL.XLSX,0.0,0.0,0.6,0.1,0.4,0.0,0.6,0.7,0.6,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.1,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
240527_03_AA403_LL.XLSX,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.1,0.0,0.8,0.3,0.0,0.0,0.0,0.0,0.0
240527_04_AA401_KL.XLSX,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.1,0.7,0.2,0.0,0.8,0.9,0.1,0.2,0.9,0.1,0.0,0.0,0.0,1.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0
240527_04_AA406_LL.XLSX,0.1,0.0,0.1,0.5,0.4,0.1,0.6,0.8,0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0
240527_05_AA405_LL.XLSX,0.0,0.0,0.2,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
240527_05_AA411_KL.XLSX,0.0,0.3,0.9,0.4,0.1,0.3,0.9,0.5,0.3,0.0,0.3,0.7,0.0,0.3,1.0,0.7,0.7,1.0,0.7,0.9,0.1,0.5,0.5,0.6,0.3,0.0,0.0,0.2,0.0,0.0
240527_06_AA408_KL.XLSX,0.1,0.0,0.2,0.0,0.7,0.1,0.2,0.0,0.1,0.0,0.3,0.7,0.0,0.3,1.0,0.7,0.7,1.0,0.7,0.0,0.0,0.0,0.3,0.4,0.2,0.0,0.0,0.0,0.0,0.0
240527_06_AA409_LL.XLSX,0.1,0.1,0.4,0.7,0.2,0.2,0.8,0.8,0.4,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.0,0.1,0.3,0.7,1.0,0.5,0.0,0.0,0.0,0.0,0.0
240528_01_AB401_KL.XLSX,0.1,0.2,0.1,0.1,0.5,0.3,0.2,-0.1,-0.1,0.3,0.5,0.2,0.0,0.8,0.7,-0.1,0.2,0.7,-0.1,0.2,0.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240528_01_AB402_PVM.XLSX,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0
240528_02_AB403_PVM.XLSX,0.2,0.0,0.5,0.0,0.4,0.2,0.5,0.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0
240528_02_AB405_KL.XLSX,0.0,0.5,0.0,0.0,0.5,0.5,0.0,-0.5,-0.5,0.1,0.2,0.7,0.0,0.3,0.9,0.6,0.7,0.9,0.6,0.5,0.0,0.2,0.9,0.2,0.1,0.0,0.0,0.0,0.0,0.0
